Months,L,M,S,C3,C10,C15,C25,C50,C75,C85,C90,C97,C99.9
56.41067761,-0.5684,15.259,0.09637,12.84119761,13.54217,13.8463369,14.31547188,15.259,16.30384969,16.91156859,17.34356797,18.4756469,21.14583209
56.44353183,-0.5684,15.2591,0.09639,12.84084386,13.54193442,13.84615605,14.31537947,15.2591,16.30418491,16.91205108,17.34415974,18.47654281,21.14754399
56.47638604,-0.5684,15.2592,0.09641,12.84049013,13.54169885,13.8459752,14.31528705,15.2592,16.30452014,16.91253359,17.34475154,18.47743878,21.14925609
56.50924024,-0.5684,15.2593,0.09642,12.84035534,13.54162544,13.84593015,14.31528775,15.2593,16.30474119,16.91283027,17.34510428,18.47794734,21.15018152
56.54209446,-0.5684,15.2595,0.09644,12.84008577,13.54147862,13.84584004,14.31528915,15.2595,16.30518329,16.91342365,17.34580979,18.4789645,21.15203254
56.57494867,-0.5684,15.2596,0.09645,12.83995099,13.54140521,13.84579499,14.31528985,15.2596,16.30540434,16.91372035,17.34616256,18.47947311,21.15295814
56.60780287,-0.5684,15.2597,0.09647,12.83959731,13.54116966,13.84561415,14.31519744,15.2597,16.3057396,16.91420292,17.34675445,18.48036928,21.15467087
56.64065709,-0.5684,15.2598,0.09648,12.83946254,13.54109625,13.8455691,14.31519814,15.2598,16.30596066,16.91449963,17.34710724,18.48087794,21.15559663
56.67351129,-0.5684,15.2599,0.0965,12.83910887,13.54086071,13.84538827,14.31510573,15.2599,16.30629593,16.91498223,17.34769916,18.4817742,21.15730967
56.7063655,-0.5684,15.2601,0.09651,12.83905825,13.54087604,13.84543395,14.31520024,15.2601,16.30662386,16.9153898,17.34816566,18.48240403,21.15837425
56.73921972,-0.5684,15.2602,0.09653,12.83870461,13.54064051,13.84525313,14.31510783,15.2602,16.30695914,16.91587243,17.34875763,18.48330039,21.16008762
56.77207392,-0.5684,15.2603,0.09654,12.83856986,13.54056711,13.84520808,14.31510853,15.2603,16.30718022,16.91616917,17.34911047,18.48380915,21.16101371
56.80492813,-0.5684,15.2604,0.09656,12.83821625,13.54033159,13.84502726,14.31501612,15.2604,16.30751552,16.91665183,17.34970249,18.4847056,21.16272739
56.83778234,-0.5684,15.2606,0.09657,12.83816563,13.54034693,13.84507294,14.31511062,15.2606,16.30784347,16.91705944,17.35016904,18.48533555,21.16379233
56.87063655,-0.5684,15.2607,0.09659,12.83781204,13.54011141,13.84489212,14.31501821,15.2607,16.30817878,16.91754213,17.3507611,18.4862321,21.16550633
56.90349076,-0.5684,15.2608,0.0966,12.83767731,13.54003802,13.84484708,14.31501891,15.2608,16.30839987,16.9178389,17.35111399,18.48674097,21.16643275
56.93634497,-0.5684,15.261,0.09662,12.83740786,13.53989124,13.84475699,14.3150203,15.261,16.30884206,16.91843248,17.35181979,18.48775876,21.16828577
56.96919918,-0.5684,15.2611,0.09663,12.83727314,13.53981785,13.84471195,14.315021,15.2611,16.30906316,16.91872927,17.3521727,18.48826769,21.16921237
57.00205338,-0.5684,15.2612,0.09665,12.83691959,13.53958236,13.84453114,14.31492859,15.2612,16.30939851,16.91921201,17.35276485,18.48916443,21.170927
57.0349076,-0.5684,15.2613,0.09666,12.83678488,13.53950898,13.8444861,14.31492929,15.2613,16.30961961,16.91950883,17.35311778,18.48967341,21.17185376
57.06776181,-0.5684,15.2615,0.09668,12.83651547,13.53936221,13.84439602,14.31493068,15.2615,16.31006184,16.92010246,17.35382368,18.49069141,21.17370745
57.10061601,-0.5684,15.2616,0.09669,12.83638077,13.53928883,13.84435097,14.31493138,15.2616,16.31028295,16.92039929,17.35417664,18.49120043,21.17463437
57.13347023,-0.5684,15.2617,0.09671,12.83602727,13.53905335,13.84417018,14.31483897,15.2617,16.31061832,16.92088209,17.35476888,18.49209738,21.17634964
57.16632444,-0.5684,15.2619,0.09672,12.83597669,13.53906869,13.84421585,14.31493346,15.2619,16.31094632,16.92128981,17.35523558,18.49272762,21.17741549
57.19917864,-0.5684,15.262,0.09674,12.83562321,13.53883322,13.84403506,14.31484106,15.262,16.3112817,16.92177264,17.35582785,18.49362466,21.17913109
57.23203286,-0.5684,15.2621,0.09675,12.83548853,13.53875985,13.84399002,14.31484175,15.2621,16.31150283,16.9220695,17.35618086,18.49413379,21.18005835
57.26488706,-0.5684,15.2622,0.09677,12.83513508,13.53852439,13.84380924,14.31474935,15.2622,16.31183823,16.92255236,17.35677318,18.49503093,21.18177425
57.29774127,-0.5684,15.2624,0.09678,12.8350845,13.53853973,13.84385491,14.31484383,15.2624,16.31216625,16.92296011,17.35723994,18.4956613,21.18284047
57.33059549,-0.5684,15.2625,0.0968,12.83473107,13.53830428,13.84367413,14.31475143,15.2625,16.31250165,16.923443,17.35783231,18.49655853,21.18455669
57.36344969,-0.5684,15.2626,0.09681,12.83459641,13.53823091,13.8436291,14.31475212,15.2626,16.3127228,16.92373989,17.35818536,18.49706777,21.18548429
57.3963039,-0.5684,15.2628,0.09683,12.83432709,13.53808418,13.84353903,14.31475351,15.2628,16.31316511,16.9243337,17.3588915,18.49808629,21.18733964
57.42915811,-0.5684,15.2629,0.09684,12.83419244,13.53801081,13.84349399,14.3147542,15.2629,16.31338626,16.92463061,17.35924459,18.49859558,21.1882674
57.46201232,-0.5684,15.263,0.09686,12.83383906,13.53777539,13.84331322,14.3146618,15.263,16.3137217,16.92511355,17.35983704,18.49949301,21.18998427
57.49486653,-0.5684,15.2632,0.09687,12.8337885,13.53779072,13.84335889,14.31475628,15.2632,16.31404975,16.92552137,17.36030389,18.50012356,21.19105103
57.52772074,-0.5684,15.2633,0.09688,12.83365386,13.53771736,13.84331385,14.31475697,15.2633,16.31427091,16.9258183,17.360657,18.50063292,21.19197902
57.56057495,-0.5684,15.2635,0.0969,12.83338458,13.53757064,13.84322379,14.31475835,15.2635,16.31471326,16.92641218,17.36136326,18.50165169,21.19383517
57.59342915,-0.5684,15.2636,0.09691,12.83324995,13.53749728,13.84317876,14.31475904,15.2636,16.31493443,16.92670913,17.3617164,18.50216111,21.19476332
57.62628337,-0.5684,15.2637,0.09693,12.83289662,13.53726187,13.842998,14.31466664,15.2637,16.3152699,16.92719215,17.36230896,18.50305877,21.19648094
57.65913758,-0.5684,15.2639,0.09694,12.83284607,13.5372772,13.84304366,14.31476112,15.2639,16.31559797,16.92760001,17.36277587,18.50368946,21.19754814
57.69199178,-0.5684,15.264,0.09696,12.83249276,13.53704181,13.84286291,14.31466871,15.264,16.31593346,16.92808306,17.36336847,18.50458722,21.19926608
57.724846,-0.5684,15.2641,0.09697,12.83235815,13.53696845,13.84281788,14.3146694,15.2641,16.31615465,16.92838004,17.36372166,18.50509674,21.20019457
57.75770021,-0.5684,15.2643,0.09699,12.83208893,13.53682175,13.84272782,14.31467078,15.2643,16.31659704,16.92897402,17.36442807,18.50611583,21.20205172
57.79055441,-0.5684,15.2644,0.097,12.83195433,13.5367484,13.84268279,14.31467147,15.2644,16.31681824,16.92927102,17.36478128,18.5066254,21.20298038
57.82340863,-0.5684,15.2646,0.09701,12.83190379,13.53676373,13.84272845,14.31476594,15.2646,16.31714633,16.92967893,17.36524826,18.50725624,21.20404801
57.85626283,-0.5684,15.2647,0.09703,12.83155053,13.53652835,13.8425477,14.31467354,15.2647,16.31748185,16.93016205,17.36584097,18.50815423,21.2057667
57.88911704,-0.5684,15.2648,0.09704,12.83141594,13.53645501,13.84250268,14.31467423,15.2648,16.31770306,16.93045907,17.36619422,18.50866387,21.20669559
57.92197126,-0.5684,15.265,0.09706,12.83114676,13.53630832,13.84241262,14.3146756,15.265,16.31814549,16.93105313,17.36690074,18.50968322,21.20855353
57.95482546,-0.5684,15.2651,0.09707,12.83101218,13.53623497,13.84236759,14.31467629,15.2651,16.31836671,16.93135017,17.36725401,18.51019291,21.20948259
57.98767967,-0.5684,15.2653,0.09708,12.83096165,13.5362503,13.84241325,14.31477075,15.2653,16.31869483,16.93175813,17.36772107,18.51082389,21.21055065
58.02053388,-0.5684,15.2654,0.0971,12.83060845,13.53601495,13.84223252,14.31467835,15.2654,16.31903038,16.93224132,17.36831388,18.51172211,21.2122701
58.05338809,-0.5684,15.2655,0.09711,12.83047388,13.53594161,13.84218749,14.31467903,15.2655,16.31925161,16.93253838,17.36866719,18.51223188,21.21319938
58.0862423,-0.5684,15.2657,0.09713,12.83020474,13.53579493,13.84209744,14.31468041,15.2657,16.31969408,16.93313252,17.36937382,18.51325148,21.21505811
58.11909651,-0.5684,15.2658,0.09714,12.83007018,13.53572159,13.84205241,14.31468109,15.2658,16.31991532,16.9334296,17.36972715,18.5137613,21.21598756
58.15195072,-0.5684,15.266,0.09715,12.83001966,13.53573692,13.84209806,14.31477554,15.266,16.32024346,16.93383761,17.37019427,18.51439242,21.21705606
58.18480492,-0.5684,15.2661,0.09717,12.82966651,13.53550159,13.84191734,14.31468314,15.2661,16.32057905,16.93432086,17.37078719,18.51529088,21.21877626
58.21765914,-0.5684,15.2663,0.09718,12.829616,13.53551692,13.84196299,14.3147776,15.2663,16.3209072,16.93472889,17.37125435,18.51592206,21.21984494
58.25051335,-0.5684,15.2664,0.0972,12.82926287,13.53528159,13.84178227,14.3146852,15.2664,16.3212428,16.93521218,17.37184731,18.51682061,21.22156546
58.28336755,-0.5684,15.2665,0.09721,12.82912833,13.53520826,13.84173725,14.31468588,15.2665,16.32146406,16.9355093,17.3722007,18.51733056,21.22249531
58.31622177,-0.5684,15.2667,0.09722,12.82907782,13.53522359,13.84178289,14.31478033,15.2667,16.32179223,16.93591736,17.37266789,18.51796182,21.22356424
58.34907598,-0.5684,15.2668,0.09724,12.82872472,13.53498827,13.84160218,14.31468793,15.2668,16.32212785,16.93640069,17.37326092,18.51886051,21.2252852
58.38193018,-0.5684,15.267,0.09725,12.82867422,13.5350036,13.84164783,14.31478237,15.267,16.32245603,16.93680876,17.37372814,18.51949184,21.2263543
58.4147844,-0.5684,15.2671,0.09726,12.82853969,13.53493027,13.84160281,14.31478306,15.2671,16.3226773,16.93710591,17.37408157,18.52000188,21.22728444
58.4476386,-0.5684,15.2673,0.09728,12.82827064,13.53478362,13.84151276,14.31478442,15.2673,16.32311985,16.93770022,17.37478846,18.52102201,21.22914488
58.48049281,-0.5684,15.2674,0.09729,12.82813612,13.53471029,13.84146774,14.3147851,15.2674,16.32334113,16.93799739,17.37514191,18.52153211,21.23007519
58.51334703,-0.5684,15.2676,0.0973,12.82808563,13.53472562,13.84151338,14.31487954,15.2676,16.32366933,16.9384055,17.37560919,18.52216353,21.23114461
58.54620123,-0.5684,15.2677,0.09732,12.82773258,13.53449033,13.84133268,14.31478714,15.2677,16.32400499,16.93888891,17.37620234,18.52306249,21.23286645
58.57905544,-0.5684,15.2679,0.09733,12.82768209,13.53450565,13.84137832,14.31488158,15.2679,16.3243332,16.93929704,17.37666964,18.52369398,21.23393606
58.61190965,-0.5684,15.268,0.09734,12.82754758,13.53443233,13.8413333,14.31488225,15.268,16.32455449,16.93959424,17.37702314,18.52420417,21.23486665
58.64476386,-0.5684,15.2682,0.09736,12.82727858,13.53428569,13.84124326,14.31488361,15.2682,16.32499709,16.94018864,17.37773016,18.5252246,21.23672801
58.67761807,-0.5684,15.2683,0.09737,12.82714409,13.53421237,13.84119824,14.31488429,15.2683,16.32521839,16.94048585,17.37808369,18.52573484,21.23765877
58.71047228,-0.5684,15.2685,0.09739,12.8268751,13.53406574,13.8411082,14.31488564,15.2685,16.325661,16.94108029,17.37879076,18.52675537,21.23952047
58.74332649,-0.5684,15.2686,0.0974,12.82674061,13.53399242,13.84106318,14.31488632,15.2686,16.32588232,16.94137752,17.37914431,18.52726566,21.24045141
58.77618069,-0.5684,15.2688,0.09741,12.82669013,13.53400775,13.84110881,14.31498075,15.2688,16.32621055,16.94178571,17.3796117,18.52789732,21.24152151
58.80903491,-0.5684,15.2689,0.09743,12.82633717,13.53377248,13.84092813,14.31488835,15.2689,16.32654627,16.94226923,17.38020501,18.52879665,21.24324455
58.84188912,-0.5684,15.2691,0.09744,12.82628669,13.53378781,13.84097376,14.31498278,15.2691,16.32687451,16.94267744,17.38067243,18.52942837,21.24431484
58.87474332,-0.5684,15.2692,0.09745,12.82615222,13.53371449,13.84092874,14.31498345,15.2692,16.32709584,16.9429747,17.38102602,18.52993875,21.24524606
58.90759754,-0.5684,15.2694,0.09746,12.82610174,13.53372982,13.84097437,14.31507788,15.2694,16.3274241,16.94338292,17.38149345,18.53057051,21.24631649
58.94045175,-0.5684,15.2695,0.09748,12.82574881,13.53349456,13.84079369,14.31498548,15.2695,16.32775983,16.9438665,17.38208685,18.53147002,21.24804007
58.97330595,-0.5684,15.2697,0.09749,12.82569834,13.53350988,13.84083931,14.3150799,15.2697,16.3280881,16.94427475,17.38255431,18.53210184,21.24911068
59.00616017,-0.5684,15.2698,0.0975,12.82556388,13.53343658,13.8407943,14.31508057,15.2698,16.32830944,16.94457203,17.38290795,18.53261232,21.25004219
59.03901437,-0.5684,15.27,0.09752,12.82529497,13.53328996,13.84070426,14.31508192,15.27,16.32875213,16.94516662,17.38361525,18.53363332,21.25190539
59.07186858,-0.5684,15.2702,0.09753,12.8252445,13.53330528,13.84074989,14.31517634,15.2702,16.32908041,16.9455749,17.38408275,18.53426523,21.25297625
59.1047228,-0.5684,15.2703,0.09754,12.82511005,13.53323198,13.84070487,14.31517701,15.2703,16.32930176,16.94587221,17.38443642,18.53477578,21.25390799
59.137577,-0.5684,15.2705,0.09756,12.82484116,13.53308537,13.84061484,14.31517835,15.2705,16.32974448,16.94646685,17.38514379,18.53579694,21.25577165
59.17043121,-0.5684,15.2706,0.09757,12.82470672,13.53301206,13.84056982,14.31517902,15.2706,16.32996584,16.94676417,17.38549749,18.53630754,21.25670356
59.20328542,-0.5684,15.2708,0.09758,12.82465626,13.53302738,13.84061544,14.31527343,15.2708,16.33029414,16.94717248,17.38596504,18.53693956,21.25777474
59.23613963,-0.5684,15.2709,0.0976,12.82430341,13.53279216,13.84043477,14.31518103,15.2709,16.33062993,16.94765619,17.38655863,18.53783947,21.25949965
59.26899384,-0.5684,15.2711,0.09761,12.82425296,13.53280748,13.84048039,14.31527544,15.2711,16.33095824,16.94806452,17.38702621,18.53847154,21.26057101
59.30184805,-0.5684,15.2713,0.09762,12.82420251,13.53282279,13.84052601,14.31536985,15.2713,16.33128656,16.94847286,17.38749381,18.53910364,21.26164244
59.33470226,-0.5684,15.2714,0.09763,12.82406808,13.53274949,13.84048099,14.31537052,15.2714,16.33150794,16.94877022,17.38784756,18.53961436,21.2625747
59.36755646,-0.5684,15.2716,0.09765,12.82379923,13.5326029,13.84039096,14.31537185,15.2716,16.3319507,16.94936496,17.38855508,18.54063585,21.2644394
59.40041068,-0.5684,15.2717,0.09766,12.82366482,13.5325296,13.84034595,14.31537252,15.2717,16.33217209,16.94966234,17.38890886,18.54114662,21.26537184
59.43326489,-0.5684,15.2719,0.09767,12.82361437,13.53254491,13.84039156,14.31546692,15.2719,16.33250042,16.95007072,17.38937651,18.54177882,21.26644358
59.46611909,-0.5684,15.272,0.09769,12.82326158,13.53230971,13.8402109,14.31537452,15.272,16.33283626,16.95055452,17.38997023,18.54267904,21.26816948
59.49897331,-0.5684,15.2722,0.0977,12.82321114,13.53232503,13.84025651,14.31546892,15.2722,16.33316461,16.95096291,17.39043791,18.5433113,21.26924141
59.53182752,-0.5684,15.2724,0.09771,12.8231607,13.53234034,13.84030212,14.31556332,15.2724,16.33349296,16.95137132,17.3909056,18.54394359,21.27031341
59.56468172,-0.5684,15.2725,0.09772,12.8230263,13.53226705,13.84025711,14.31556398,15.2725,16.33371436,16.95166873,17.39125943,18.54445447,21.2712462
59.59753594,-0.5684,15.2727,0.09774,12.8227575,13.53212046,13.84016708,14.31556531,15.2727,16.33415718,16.95226359,17.39196711,18.54547629,21.27311194
59.63039014,-0.5684,15.2729,0.09775,12.82270706,13.53213577,13.84021268,14.31565971,15.2729,16.33448554,16.95267202,17.39243484,18.54610866,21.27418419
59.66324435,-0.5684,15.273,0.09776,12.82257267,13.53206248,13.84016767,14.31566037,15.273,16.33470696,16.95296946,17.3927887,18.54661962,21.27511721
59.69609857,-0.5684,15.2732,0.09777,12.82252223,13.53207779,13.84021327,14.31575476,15.2732,16.33503533,16.9533779,17.39325645,18.54725204,21.27618959
59.72895277,-0.5684,15.2733,0.09779,12.82216951,13.53184262,13.84003263,14.31566236,15.2733,16.33537122,16.95386181,17.39385034,18.54815261,21.27791661
59.76180698,-0.5684,15.2735,0.0978,12.82211908,13.53185793,13.84007823,14.31575675,15.2735,16.3356996,16.95427028,17.39431812,18.54878508,21.27898917
59.79466119,-0.5684,15.2737,0.09781,12.82206865,13.53187323,13.84012383,14.31585114,15.2737,16.33602799,16.95467876,17.39478591,18.54941758,21.28006181
59.8275154,-0.5684,15.2738,0.09782,12.82193427,13.53179995,13.84007882,14.3158518,15.2738,16.33624942,16.95497623,17.39513983,18.54992865,21.28099518
59.86036961,-0.5684,15.274,0.09784,12.82166553,13.53165337,13.83998879,14.31585311,15.274,16.3366923,16.9555712,17.39584769,18.55095085,21.28286209
59.89322382,-0.5684,15.2742,0.09785,12.8216151,13.53166868,13.84003438,14.3159475,15.2742,16.3370207,16.95597971,17.39631552,18.55158343,21.28393498
59.92607803,-0.5684,15.2743,0.09786,12.82148073,13.5315954,13.83998937,14.31594816,15.2743,16.33724215,16.95627721,17.39666947,18.55209458,21.28486858
59.95893223,-0.5684,15.2745,0.09787,12.82143031,13.5316107,13.84003497,14.31604254,15.2745,16.33757056,16.95668573,17.39713733,18.5527272,21.28594159
59.99178645,-0.5684,15.2747,0.09789,12.82116159,13.53146413,13.83994494,14.31604385,15.2747,16.33801346,16.95728076,17.39784527,18.55374959,21.2878091
60.02464066,-0.5684,15.2748,0.0979,12.82102723,13.53139085,13.83989992,14.31604451,15.2748,16.33823492,16.95757829,17.39819926,18.55426081,21.28874293
60.05749486,-0.5684,15.275,0.09791,12.82097681,13.53140615,13.83994552,14.31613889,15.275,16.33856335,16.95798683,17.39866715,18.55489352,21.2898162
60.09034908,-0.5684,15.2752,0.09792,12.82092639,13.53142146,13.83999111,14.31623326,15.2752,16.33889177,16.95839539,17.39913506,18.55552625,21.29088954
60.12320329,-0.5684,15.2753,0.09794,12.82057376,13.53118631,13.83981047,14.31614085,15.2753,16.33922775,16.95887946,17.39972919,18.55642735,21.29261824
60.15605749,-0.5684,15.2755,0.09795,12.82052335,13.53120161,13.83985606,14.31623523,15.2755,16.33955618,16.95928804,17.40019713,18.55706014,21.29369176
60.18891171,-0.5684,15.2757,0.09796,12.82047293,13.53121692,13.83990165,14.3163296,15.2757,16.33988463,16.95969662,17.40066508,18.55769296,21.29476535
60.22176591,-0.5684,15.2758,0.09797,12.82033859,13.53114364,13.83985664,14.31633025,15.2758,16.34010611,16.95999419,17.40101913,18.55820431,21.2956996
60.25462012,-0.5684,15.276,0.09799,12.82006992,13.53099708,13.83976661,14.31633156,15.276,16.34054907,16.96058935,17.40172725,18.55922707,21.29756827
60.28747434,-0.5684,15.2762,0.098,12.82001951,13.53101238,13.83981219,14.31642593,15.2762,16.34087753,16.96099796,17.40219524,18.55985998,21.29864212
60.32032854,-0.5684,15.2763,0.09801,12.81988518,13.5309391,13.83976718,14.31642658,15.2763,16.34109902,16.96129555,17.40254933,18.5603714,21.2995766
60.35318275,-0.5684,15.2765,0.09802,12.81983478,13.5309544,13.83981276,14.31652094,15.2765,16.34142749,16.96170418,17.40301734,18.56100435,21.30065057
60.38603696,-0.5684,15.2767,0.09803,12.81978437,13.5309697,13.83985834,14.31661531,15.2767,16.34175595,16.96211282,17.40348536,18.56163732,21.30172461
60.41889117,-0.5684,15.2768,0.09805,12.81943181,13.53073458,13.83967772,14.31652289,15.2768,16.34209199,16.96259701,17.40407967,18.5625388,21.30345455
60.45174538,-0.5684,15.277,0.09806,12.81938141,13.53074987,13.8397233,14.31661725,15.277,16.34242047,16.96300567,17.40454772,18.56317183,21.30452878
60.48459959,-0.5684,15.2772,0.09807,12.819331,13.53076517,13.83976887,14.31671161,15.2772,16.34274895,16.96341433,17.40501579,18.56380489,21.30560307
60.5174538,-0.5684,15.2773,0.09808,12.81919669,13.5306919,13.83972386,14.31671226,15.2773,16.34297046,16.96371197,17.40536993,18.56431645,21.30653797
60.550308,-0.5684,15.2775,0.0981,12.81892807,13.53054535,13.83963383,14.31671356,15.2775,16.3434135,16.96430726,17.40607825,18.56533962,21.30840794
60.58316222,-0.5684,15.2777,0.09811,12.81887768,13.53056065,13.83967941,14.31680791,15.2777,16.34374199,16.96471595,17.40654636,18.56597276,21.30948249
60.61601643,-0.5684,15.2779,0.09812,12.81882728,13.53057594,13.83972498,14.31690227,15.2779,16.3440705,16.96512465,17.40701448,18.56660592,21.3105571
60.64887063,-0.5684,15.278,0.09813,12.81869298,13.53050267,13.83967996,14.31690291,15.278,16.34429203,16.96542232,17.40736867,18.56711758,21.3114923
60.68172485,-0.5684,15.2782,0.09814,12.81864258,13.53051796,13.83972554,14.31699726,15.2782,16.34462054,16.96583104,17.40783681,18.56775078,21.31256704
60.71457906,-0.5684,15.2784,0.09816,12.81837399,13.53037142,13.83963551,14.31699855,15.2784,16.34506361,16.9664264,17.40854523,18.56877419,21.31443772
60.74743326,-0.5684,15.2785,0.09817,12.8182397,13.53029815,13.83959049,14.31699919,15.2785,16.34528515,16.96672409,17.40889946,18.56928592,21.31537315
60.78028748,-0.5684,15.2787,0.09818,12.81818931,13.53031344,13.83963606,14.31709354,15.2787,16.34561367,16.96713283,17.40936764,18.56991921,21.31644815
60.81314168,-0.5684,15.2789,0.09819,12.81813891,13.53032873,13.83968162,14.31718789,15.2789,16.3459422,16.96754159,17.40983583,18.57055252,21.31752322
60.84599589,-0.5684,15.2791,0.0982,12.81808852,13.53034401,13.83972719,14.31728224,15.2791,16.34627074,16.96795035,17.41030404,18.57118586,21.31859835
60.87885011,-0.5684,15.2792,0.09822,12.81773607,13.53010893,13.83954658,14.31718981,15.2792,16.34660686,16.96843473,17.41089862,18.57208795,21.32033021
60.91170431,-0.5684,15.2794,0.09823,12.81768568,13.53012421,13.83959214,14.31728416,15.2794,16.3469354,16.96884352,17.41136686,18.57272134,21.32140553
60.94455852,-0.5684,15.2796,0.09824,12.8176353,13.5301395,13.8396377,14.3173785,15.2796,16.34726395,16.96925231,17.4118351,18.57335476,21.32248092
60.97741273,-0.5684,15.2798,0.09825,12.81758491,13.53015478,13.83968326,14.31747284,15.2798,16.34759251,16.96966111,17.41230336,18.57398821,21.32355638
61,-0.8886,15.2441,0.09692,12.87447544,13.54981741,13.84569685,14.30557352,15.2441,16.30610646,16.93551445,17.38843244,18.59809918,21.59416191
62,-0.9068,15.2434,0.09738,12.86750743,13.54367028,13.84014601,14.30124317,15.2434,16.3114246,16.94538812,17.40205036,18.62367267,21.66207399
63,-0.9248,15.2433,0.09783,12.86126948,13.53822403,13.83528059,14.29757178,15.2433,16.31727824,16.95576612,17.41615579,18.64972275,21.73079875
64,-0.9427,15.2438,0.09829,12.85536368,13.5331755,13.83084359,14.29437979,15.2438,16.32390612,16.96704685,17.43127057,18.67713687,21.80236844
65,-0.9605,15.2448,0.09875,12.84991211,13.52859106,13.82687505,14.29166402,15.2448,16.3310849,16.97892713,17.44703106,18.70537812,21.87575434
66,-0.978,15.2464,0.0992,12.84516661,13.52469416,13.82358236,14.28960236,15.2464,16.33879645,16.99130324,17.46326456,18.73405863,21.94983724
67,-0.9954,15.2487,0.09966,12.84083627,13.52128238,13.82080751,14.28811278,15.2487,16.34739216,17.00469928,17.48063078,18.76424872,22.02703673
68,-1.0126,15.2516,0.10012,12.83702274,13.51841129,13.81858308,14.28718869,15.2516,16.35664391,17.01879963,17.49874573,18.79535944,22.10611803
69,-1.0296,15.2551,0.10058,12.83372469,13.51607993,13.81690829,14.28682954,15.2551,16.36655232,17.03360539,17.51761098,18.82739454,22.18710725
70,-1.0464,15.2592,0.10104,12.83094077,13.5142873,13.81578231,14.2870348,15.2592,16.37711801,17.04911767,17.53722809,18.86035778,22.27003103
71,-1.063,15.2641,0.10149,12.82903831,13.51336165,13.81551414,14.28808099,15.2641,16.38843714,17.06536202,17.55756756,18.89405465,22.35417308
72,-1.0794,15.2697,0.10195,12.82752985,13.51290862,13.8157545,14.28969406,15.2697,16.40064131,17.08262568,17.57903747,18.92925459,22.44147528
73,-1.0956,15.276,0.10241,12.82661524,13.51307967,13.81663154,14.29196335,15.276,16.41361232,17.10071151,17.6013797,18.96551914,22.53094531
74,-1.1115,15.2831,0.10287,12.82635848,13.51395236,13.81822801,14.29497869,15.2831,16.42745402,17.11972134,17.6246925,19.00292799,22.62255928
75,-1.1272,15.2911,0.10333,12.82686019,13.51562358,13.82063998,14.29883597,15.2911,16.44227907,17.13977996,17.64911179,19.04165776,22.71668985
76,-1.1427,15.2998,0.10379,12.827951,13.51791533,13.82368566,14.30334747,15.2998,16.45787334,17.1606648,17.67440893,19.08146441,22.81307313
77,-1.1579,15.3095,0.10425,12.82986215,13.52108154,13.82762824,14.3087898,15.3095,16.47455584,17.18270187,17.70091287,19.12267529,22.91197085
78,-1.1728,15.32,0.10471,12.83242404,13.52494408,13.83228581,14.31497518,15.32,16.4921122,17.20566801,17.72839401,19.16504341,23.01310217
79,-1.1875,15.3314,0.10517,12.83573747,13.5295999,13.83775451,14.32199952,15.3314,16.51065547,17.22968893,17.7569897,19.20874949,23.11686458
80,-1.2019,15.3439,0.10562,12.84014408,13.53536321,13.84433345,14.33013462,15.3439,16.53027545,17.25477284,17.7866413,19.25351965,23.22217851
81,-1.216,15.3572,0.10608,12.84500031,13.54166914,13.85149689,14.3389213,15.3572,16.5508934,17.28099484,17.81754597,19.2999282,23.33095252
82,-1.2298,15.3717,0.10654,12.85083421,13.54901838,13.85973131,14.34882127,15.3717,16.57281965,17.30860117,17.84989838,19.3480081,23.44264812
83,-1.2433,15.3871,0.107,12.85739277,13.55714479,13.86876481,14.35955353,15.3871,16.5957318,17.33725564,17.88335219,19.39738504,23.55682722
84,-1.2565,15.4036,0.10746,12.86484104,13.56622304,13.87877636,14.37130386,15.4036,16.61984643,17.36718489,17.91814139,19.44831354,23.67381247
85,-1.2693,15.4211,0.10792,12.87307381,13.57615294,13.88966718,14.38397462,15.4211,16.64505161,17.39826434,17.95412933,19.50061069,23.79319655
86,-1.2819,15.4397,0.10837,12.88240334,13.58718953,13.90166642,14.39775368,15.4397,16.67134214,17.43042364,17.99119762,19.55402549,23.91438973
87,-1.2941,15.4593,0.10883,12.89232031,13.59892635,13.91441603,14.41236246,15.4593,16.69884867,17.46394569,18.02974639,19.60930569,24.03927249
88,-1.306,15.4798,0.10929,12.9029512,13.61143231,13.92795802,14.42779903,15.4798,16.72734534,17.49852192,18.06940351,19.66589163,24.16669792
89,-1.3175,15.5014,0.10974,12.91463165,13.62501826,13.94258921,14.44433419,15.5014,16.75691863,17.53415174,18.11009539,19.72346569,24.29533055
90,-1.3287,15.524,0.1102,12.92691347,13.63931042,13.95797419,14.4616997,15.524,16.78771658,17.57116371,18.1522979,19.78297929,24.42800407
91,-1.3395,15.5476,0.11065,12.94015598,13.65459079,13.9743553,14.48006866,15.5476,16.81948377,17.60911609,18.19541694,19.84334471,24.5616724
92,-1.3499,15.5723,0.1111,12.95424887,13.67079801,13.99169521,14.4994444,15.5723,16.85245432,17.64833656,18.23985471,19.905197,24.69783215
93,-1.36,15.5979,0.11156,12.96885377,13.68761876,14.00969488,14.51955447,15.5979,16.88654483,17.6888314,18.28569297,19.96887198,24.83792541
94,-1.3697,15.6246,0.11201,12.98449409,13.70550964,14.02877582,14.54075814,15.6246,16.92171368,17.73037929,18.33256171,20.03350962,24.97906029
